die_id,lot_id,chamber_temp_c,stress_voltage_v,etch_rate_nm_min,leakage_current_0h_ua,standby_current_0h_ma,v_threshold_0h_v,leakage_current_24h_ua,standby_current_24h_ma,v_threshold_24h_v,leakage_current_96h_ua,leakage_current_168h_ua,standby_current_168h_ma,v_threshold_168h_v,sensor_channel_1,sensor_channel_2,sensor_channel_3,defect_type,is_defect_168h
LOT_048_DIE_00147,LOT_048,126.64,3.628,502.94,10.465,2.373,0.7244,11.053,2.393,0.7218,11.115,11.679,2.461,0.719,104.69,45.03,1.479,PASS,0
LOT_049_DIE_00148,LOT_049,125.24,3.568,488.34,11.598,2.34,0.6773,11.781,2.37,0.6724,12.681,13.371,2.393,0.667,94.31,48.03,1.389,PASS,0
LOT_050_DIE_00149,LOT_050,123.91,3.647,497.8,14.238,2.851,0.6829,28.695,3.189,0.6679,48.357,90.879,4.334,0.6392,115.62,39.31,1.215,THERMAL_VOLTAGE_STRESS_FAILURE,1
LOT_001_DIE_00150,LOT_001,126.43,3.583,457.18,9.734,2.472,0.7087,9.947,2.473,0.706,11.0,11.739,2.556,0.6992,92.11,46.18,1.224,PASS,0
LOT_002_DIE_00151,LOT_002,126.6,3.605,503.74,15.952,2.61,0.7253,16.035,2.623,0.7216,17.063,17.462,2.623,0.7169,96.25,44.89,1.244,PASS,0
LOT_003_DIE_00152,LOT_003,124.8,3.53,494.36,15.028,2.259,0.7219,15.49,2.279,0.7185,16.176,16.961,2.31,0.7125,94.05,47.72,1.315,PASS,0
LOT_004_DIE_00153,LOT_004,122.47,3.631,482.75,13.357,2.422,0.7216,13.786,2.432,0.7186,14.354,15.26,2.502,0.7106,96.75,46.03,1.208,PASS,0
LOT_005_DIE_00154,LOT_005,124.41,3.56,516.95,8.567,2.61,0.7231,8.788,2.631,0.7205,9.661,10.211,2.657,0.7159,94.54,45.72,1.335,PASS,0
LOT_006_DIE_00155,LOT_006,125.2,3.62,513.59,8.639,2.204,0.7138,9.194,2.234,0.7115,10.027,10.342,2.234,0.707,99.29,48.52,1.282,PASS,0
LOT_007_DIE_00156,LOT_007,124.41,3.634,492.86,6.02,2.631,0.6809,6.478,2.649,0.6792,7.393,7.775,2.672,0.6719,99.71,46.83,1.226,PASS,0
LOT_008_DIE_00157,LOT_008,124.96,3.596,511.43,13.855,2.494,0.6856,14.065,2.518,0.6822,14.705,15.713,2.547,0.6752,91.68,48.55,1.222,PASS,0
LOT_009_DIE_00158,LOT_009,125.69,3.591,489.03,12.168,2.436,0.6857,12.622,2.449,0.6835,13.48,14.662,2.487,0.6759,103.57,44.8,1.313,PASS,0
LOT_010_DIE_00159,LOT_010,126.34,3.606,479.41,14.056,2.319,0.7167,14.408,2.357,0.7147,15.14,15.656,2.37,0.7078,102.02,41.63,1.224,PASS,0
LOT_011_DIE_00160,LOT_011,124.1,3.68,481.68,9.294,2.564,0.7212,9.677,2.607,0.7184,10.443,11.429,2.602,0.7116,101.53,46.96,1.407,PASS,0
LOT_012_DIE_00161,LOT_012,124.46,3.573,487.49,16.365,2.595,0.7039,17.105,2.605,0.7011,17.312,17.793,2.666,0.6977,103.72,41.95,1.201,PASS,0
LOT_013_DIE_00162,LOT_013,123.8,3.593,500.49,13.837,2.484,0.7475,14.206,2.491,0.7449,14.588,15.033,2.497,0.7407,98.99,45.8,1.228,PASS,0
LOT_014_DIE_00163,LOT_014,124.27,3.608,501.98,8.478,2.707,0.696,8.775,2.713,0.6921,9.088,9.995,2.723,0.6863,95.86,42.07,1.219,PASS,0
LOT_015_DIE_00164,LOT_015,124.52,3.555,485.15,11.245,2.752,0.7053,11.449,2.78,0.7013,12.076,12.664,2.827,0.7005,95.68,41.97,1.392,PASS,0
LOT_016_DIE_00165,LOT_016,125.59,3.607,516.28,8.284,2.601,0.7178,8.499,2.617,0.7149,9.304,9.604,2.665,0.7103,106.06,46.2,1.234,PASS,0
LOT_017_DIE_00166,LOT_017,124.11,3.582,503.11,10.04,2.573,0.7093,10.543,2.583,0.7067,11.258,11.676,2.598,0.698,105.59,43.14,1.282,PASS,0
LOT_018_DIE_00167,LOT_018,123.91,3.589,492.09,11.185,2.876,0.7398,11.712,2.899,0.7364,12.467,12.957,2.918,0.7321,99.93,44.67,1.27,PASS,0
LOT_019_DIE_00168,LOT_019,124.32,3.638,508.66,10.166,2.527,0.7035,10.848,2.533,0.6994,11.694,11.834,2.587,0.6964,98.85,40.16,1.189,PASS,0
LOT_020_DIE_00169,LOT_020,122.12,3.569,497.34,8.171,2.635,0.7315,8.555,2.664,0.7289,9.38,9.943,2.704,0.7228,99.29,41.85,1.196,PASS,0
LOT_021_DIE_00170,LOT_021,124.84,3.495,498.33,12.433,2.664,0.6899,12.622,2.688,0.686,13.488,13.526,2.738,0.6803,105.66,44.83,1.26,PASS,0
LOT_022_DIE_00171,LOT_022,123.87,3.633,510.23,9.923,2.635,0.6975,10.528,2.663,0.6955,11.034,11.467,2.688,0.69,98.71,44.05,1.183,PASS,0
LOT_023_DIE_00172,LOT_023,126.12,3.596,484.51,11.134,2.667,0.6833,11.457,2.694,0.6792,12.294,12.961,2.73,0.679,97.92,46.62,1.341,PASS,0
LOT_024_DIE_00173,LOT_024,125.13,3.546,486.0,9.815,2.483,0.7197,9.886,2.507,0.7167,11.027,11.745,2.558,0.7114,101.17,46.11,1.173,PASS,0
LOT_025_DIE_00174,LOT_025,123.56,3.596,476.21,44.757,3.877,0.6776,52.85,4.735,0.6345,96.189,162.44,6.965,0.5412,119.66,31.42,1.289,LATENT_CONTEXTUAL_OUTLIER,1
LOT_026_DIE_00175,LOT_026,123.96,3.601,477.4,14.262,2.622,0.7088,14.651,2.633,0.7057,15.181,15.511,2.664,0.7011,99.78,45.46,1.196,PASS,0
LOT_027_DIE_00176,LOT_027,126.41,3.585,509.41,9.719,2.629,0.7075,9.939,2.635,0.7032,10.747,11.07,2.67,0.6972,105.92,49.18,1.171,PASS,0
LOT_028_DIE_00177,LOT_028,126.69,3.594,500.1,10.947,2.574,0.7039,11.141,2.59,0.701,11.654,12.341,2.61,0.6963,98.14,43.18,1.276,PASS,0
LOT_029_DIE_00178,LOT_029,126.98,3.662,504.42,11.571,2.436,0.6978,11.938,2.469,0.6955,13.057,13.415,2.498,0.6868,99.28,46.97,1.274,PASS,0
LOT_030_DIE_00179,LOT_030,124.88,3.512,498.81,8.518,2.627,0.6973,9.015,2.639,0.6963,9.619,10.467,2.705,0.6879,108.35,42.64,1.379,PASS,0
LOT_031_DIE_00180,LOT_031,124.61,3.555,501.58,12.559,2.743,0.722,12.938,2.762,0.7173,13.324,13.509,2.794,0.7121,103.76,42.03,1.265,PASS,0
LOT_032_DIE_00181,LOT_032,126.46,3.627,504.16,10.229,2.614,0.7183,10.526,2.647,0.7166,11.38,12.012,2.672,0.7078,102.69,46.07,1.228,PASS,0
LOT_033_DIE_00182,LOT_033,123.47,3.613,503.18,6.97,2.578,0.7093,7.188,2.602,0.7054,8.076,8.597,2.635,0.701,112.42,48.13,1.158,PASS,0
LOT_034_DIE_00183,LOT_034,125.42,3.614,494.37,15.081,2.529,0.6914,15.52,2.554,0.6895,16.893,17.673,2.642,0.6857,109.62,43.06,1.115,PASS,0
LOT_035_DIE_00184,LOT_035,124.43,3.622,515.77,14.76,2.623,0.7164,15.172,2.643,0.714,16.272,16.595,2.674,0.7089,99.5,41.01,1.189,PASS,0
LOT_036_DIE_00185,LOT_036,124.85,3.58,499.26,13.794,2.289,0.6847,14.002,2.308,0.6823,14.573,15.652,2.329,0.6769,96.61,44.2,1.188,PASS,0
LOT_037_DIE_00186,LOT_037,124.69,3.611,510.91,8.902,2.649,0.7128,9.754,2.685,0.71,10.044,10.321,2.717,0.7049,100.96,47.86,1.175,PASS,0
LOT_038_DIE_00187,LOT_038,125.04,3.596,512.05,11.779,2.536,0.7141,24.823,3.156,0.6967,51.832,81.994,4.676,0.6559,113.57,32.97,1.188,LATENT_DRIFT_RUNAWAY,1
LOT_039_DIE_00188,LOT_039,124.54,3.558,501.19,11.576,2.257,0.7283,12.316,2.275,0.7249,12.941,13.25,2.289,0.7203,101.45,43.43,1.019,PASS,0
LOT_040_DIE_00189,LOT_040,124.81,3.564,506.37,11.692,2.6,0.7114,12.122,2.61,0.7098,12.75,13.146,2.616,0.7021,108.33,41.79,1.32,PASS,0
LOT_041_DIE_00190,LOT_041,123.66,3.599,510.42,7.653,2.368,0.6658,7.961,2.391,0.661,8.894,9.914,2.385,0.6576,100.26,45.38,1.093,PASS,0
LOT_042_DIE_00191,LOT_042,122.39,3.579,507.93,11.844,2.604,0.7215,12.146,2.605,0.7177,13.371,13.68,2.65,0.7141,87.25,46.11,1.33,PASS,0
LOT_043_DIE_00192,LOT_043,125.06,3.547,497.93,7.468,2.203,0.7181,7.879,2.217,0.7159,8.289,8.674,2.29,0.7076,98.15,42.58,1.262,PASS,0
LOT_044_DIE_00193,LOT_044,126.67,3.613,501.0,14.434,2.49,0.7361,15.035,2.511,0.7333,15.35,15.818,2.538,0.727,89.25,42.94,1.357,PASS,0
LOT_045_DIE_00194,LOT_045,124.9,3.644,483.66,11.636,2.38,0.7073,12.223,2.412,0.7041,13.144,14.098,2.455,0.6992,98.36,44.81,1.238,PASS,0
LOT_046_DIE_00195,LOT_046,124.36,3.589,473.05,13.064,2.547,0.7148,13.447,2.565,0.7104,14.259,15.09,2.577,0.7056,97.65,48.04,1.254,PASS,0
LOT_047_DIE_00196,LOT_047,126.17,3.652,500.78,10.762,2.617,0.71,11.109,2.653,0.7074,12.04,12.752,2.679,0.7015,102.48,46.8,1.224,PASS,0
LOT_048_DIE_00197,LOT_048,124.35,3.57,497.05,11.176,2.562,0.6966,11.516,2.598,0.6935,12.715,13.606,2.624,0.6893,99.97,43.2,1.128,PASS,0
LOT_049_DIE_00198,LOT_049,124.6,3.651,486.0,11.668,2.387,0.6868,12.017,2.399,0.6845,12.584,12.981,2.455,0.6772,105.11,40.45,1.209,PASS,0
LOT_050_DIE_00199,LOT_050,123.4,3.568,482.58,9.248,2.336,0.6939,9.439,2.343,0.6916,10.179,11.129,2.408,0.6837,91.0,49.48,1.262,PASS,0
LOT_001_DIE_00200,LOT_001,127.13,3.616,476.87,10.517,2.229,0.7314,10.773,2.25,0.7265,11.318,11.765,2.242,0.7244,103.98,43.67,1.244,PASS,0
LOT_002_DIE_00201,LOT_002,124.06,3.635,499.34,15.578,2.5,0.7433,15.84,2.511,0.7405,16.529,16.929,2.602,0.7311,99.09,46.93,1.354,PASS,0
LOT_003_DIE_00202,LOT_003,123.45,3.622,501.76,12.851,2.454,0.7216,13.479,2.444,0.7179,14.429,14.565,2.509,0.7164,94.74,46.88,1.279,PASS,0
LOT_004_DIE_00203,LOT_004,123.02,3.611,507.94,13.187,2.295,0.74,13.824,2.319,0.7371,14.889,15.412,2.315,0.7324,105.23,44.15,1.238,PASS,0
LOT_005_DIE_00204,LOT_005,124.15,3.612,516.26,9.47,2.559,0.725,10.551,2.579,0.7227,10.688,11.079,2.633,0.7156,111.22,49.35,1.312,PASS,0
LOT_006_DIE_00205,LOT_006,125.77,3.616,486.0,7.571,2.48,0.7438,8.085,2.49,0.741,8.888,9.388,2.54,0.7344,103.32,47.46,1.162,PASS,0
LOT_007_DIE_00206,LOT_007,125.75,3.654,496.66,7.435,2.306,0.6676,7.575,2.336,0.6635,8.476,9.205,2.397,0.6598,96.83,43.25,1.305,PASS,0
LOT_008_DIE_00207,LOT_008,124.97,3.575,516.87,13.159,2.568,0.6875,13.157,2.597,0.6846,14.448,14.936,2.612,0.68,102.37,45.23,1.14,PASS,0
LOT_009_DIE_00208,LOT_009,126.0,3.526,513.14,15.385,2.473,0.6688,16.049,2.489,0.6657,17.025,17.571,2.518,0.6634,100.17,40.38,1.18,PASS,0
LOT_010_DIE_00209,LOT_010,124.98,3.591,472.44,13.819,2.365,0.6885,14.227,2.388,0.6861,14.606,14.698,2.418,0.6791,103.06,41.66,1.163,PASS,0
LOT_011_DIE_00210,LOT_011,123.6,3.642,482.55,8.024,2.623,0.7057,8.572,2.634,0.7029,9.471,10.084,2.699,0.6975,103.09,43.98,1.231,PASS,0
LOT_012_DIE_00211,LOT_012,125.57,3.494,491.8,15.202,2.689,0.7094,15.435,2.717,0.7066,15.612,16.51,2.727,0.7014,101.81,42.16,1.122,PASS,0
LOT_013_DIE_00212,LOT_013,125.71,3.635,520.54,13.595,2.557,0.7141,14.066,2.575,0.7115,14.509,14.803,2.597,0.7043,100.7,42.57,1.409,PASS,0
LOT_014_DIE_00213,LOT_014,125.76,3.57,506.03,10.085,2.446,0.7103,10.353,2.467,0.7078,10.946,11.348,2.493,0.6986,100.65,45.65,1.292,PASS,0
LOT_015_DIE_00214,LOT_015,123.72,3.593,512.4,8.791,2.737,0.707,9.147,2.759,0.7047,9.718,10.082,2.812,0.6975,99.27,44.82,1.311,PASS,0
LOT_016_DIE_00215,LOT_016,124.7,3.596,526.54,9.111,2.456,0.6985,9.752,2.461,0.6961,10.939,11.701,2.505,0.6905,92.47,45.99,1.331,PASS,0
LOT_017_DIE_00216,LOT_017,124.04,3.589,501.59,13.724,2.873,0.6876,26.287,3.296,0.6773,43.039,78.936,4.695,0.6386,116.19,35.55,1.164,THERMAL_VOLTAGE_STRESS_FAILURE,1
LOT_018_DIE_00217,LOT_018,126.55,3.578,493.56,12.182,2.507,0.7322,12.475,2.53,0.7293,13.119,13.314,2.557,0.7235,101.9,44.67,1.273,PASS,0
LOT_019_DIE_00218,LOT_019,125.64,3.567,519.34,10.179,2.599,0.6992,10.591,2.631,0.6961,11.432,11.6,2.654,0.6926,103.13,46.0,1.415,PASS,0
LOT_020_DIE_00219,LOT_020,125.3,3.565,491.17,10.231,2.527,0.7377,10.395,2.551,0.7346,11.271,12.232,2.572,0.7307,97.26,44.75,1.217,PASS,0
LOT_021_DIE_00220,LOT_021,122.86,3.646,510.77,11.331,2.522,0.7246,11.639,2.529,0.723,12.982,13.646,2.56,0.7144,103.4,45.34,1.282,PASS,0
LOT_022_DIE_00221,LOT_022,125.26,3.625,539.76,9.413,2.507,0.6868,9.852,2.521,0.6833,10.437,10.679,2.572,0.6781,93.98,42.68,1.249,PASS,0
LOT_023_DIE_00222,LOT_023,123.37,3.587,494.54,8.587,2.61,0.6527,9.066,2.631,0.6497,9.827,10.808,2.687,0.6451,96.99,42.85,1.262,PASS,0
LOT_024_DIE_00223,LOT_024,122.91,3.663,489.98,10.514,2.494,0.6832,10.829,2.5,0.6801,11.535,11.793,2.546,0.675,94.63,46.5,1.234,PASS,0
LOT_025_DIE_00224,LOT_025,125.3,3.66,502.27,10.4,2.551,0.7241,10.952,2.574,0.7211,11.529,12.391,2.594,0.7156,100.21,49.47,1.167,PASS,0
LOT_026_DIE_00225,LOT_026,125.75,3.633,496.96,11.805,2.464,0.7527,12.474,2.48,0.7516,12.803,13.241,2.477,0.7431,93.03,43.51,1.232,PASS,0
LOT_027_DIE_00226,LOT_027,124.55,3.599,512.44,8.268,2.555,0.7281,8.78,2.558,0.7249,8.993,9.518,2.619,0.718,113.46,47.07,1.156,PASS,0
LOT_028_DIE_00227,LOT_028,122.92,3.58,513.12,11.268,2.411,0.6288,11.914,2.431,0.626,12.77,13.586,2.453,0.6228,103.62,42.8,1.037,PASS,0
LOT_029_DIE_00228,LOT_029,125.01,3.605,471.59,11.751,2.589,0.6902,11.999,2.605,0.6873,12.923,13.819,2.678,0.6875,105.99,48.11,1.349,PASS,0
LOT_030_DIE_00229,LOT_030,124.79,3.623,513.46,9.663,2.549,0.7077,9.97,2.562,0.7047,10.708,10.585,2.582,0.6996,95.4,48.62,1.254,PASS,0
LOT_031_DIE_00230,LOT_031,124.79,3.607,525.14,13.57,2.547,0.7312,14.063,2.558,0.727,14.524,15.33,2.561,0.7219,99.33,43.08,1.404,PASS,0
LOT_032_DIE_00231,LOT_032,124.21,3.631,492.72,7.501,2.393,0.7045,7.934,2.411,0.7025,8.766,9.422,2.429,0.6959,98.8,47.57,1.164,PASS,0
LOT_033_DIE_00232,LOT_033,126.1,3.617,479.51,6.071,2.206,0.6846,6.47,2.247,0.6809,7.623,8.048,2.257,0.672,109.01,45.53,1.298,PASS,0
LOT_034_DIE_00233,LOT_034,125.13,3.642,507.13,19.939,2.628,0.7082,32.124,2.998,0.6973,53.114,91.984,4.191,0.6476,105.47,38.07,1.317,THERMAL_VOLTAGE_STRESS_FAILURE,1
LOT_035_DIE_00234,LOT_035,125.41,3.589,505.55,13.403,2.606,0.699,13.795,2.622,0.6963,15.047,15.384,2.63,0.6895,101.45,42.05,1.232,PASS,0
LOT_036_DIE_00235,LOT_036,124.07,3.636,508.81,14.442,2.732,0.7008,15.043,2.772,0.6995,15.954,16.755,2.773,0.6918,100.91,46.57,1.228,PASS,0
LOT_037_DIE_00236,LOT_037,123.33,3.668,499.6,9.727,2.633,0.707,9.92,2.654,0.7029,10.933,11.416,2.685,0.6981,100.41,43.8,1.453,PASS,0
LOT_038_DIE_00237,LOT_038,125.77,3.6,495.78,6.364,2.612,0.7415,6.742,2.616,0.7388,7.341,7.68,2.675,0.7336,100.69,46.3,1.284,PASS,0
LOT_039_DIE_00238,LOT_039,123.1,3.602,499.34,13.654,2.396,0.7233,14.038,2.422,0.7193,14.715,15.799,2.449,0.7156,95.74,46.3,1.208,PASS,0
LOT_040_DIE_00239,LOT_040,124.95,3.53,520.07,10.048,2.325,0.7085,10.095,2.338,0.7029,11.18,11.778,2.403,0.7025,95.0,39.85,1.337,PASS,0
LOT_041_DIE_00240,LOT_041,124.85,3.601,520.68,8.317,2.47,0.6927,8.919,2.47,0.6901,9.657,9.868,2.555,0.686,97.86,47.57,1.223,PASS,0
LOT_042_DIE_00241,LOT_042,124.3,3.586,492.71,11.26,2.65,0.7594,11.361,2.682,0.7562,12.668,13.188,2.701,0.7498,103.21,45.08,1.064,PASS,0
LOT_043_DIE_00242,LOT_043,124.73,3.563,529.25,7.056,2.436,0.7319,7.331,2.465,0.7271,8.514,8.785,2.481,0.7233,104.19,44.75,1.183,PASS,0
LOT_044_DIE_00243,LOT_044,124.97,3.658,489.03,14.952,2.632,0.7107,15.359,2.658,0.7081,16.38,17.01,2.668,0.7058,91.37,40.06,1.19,PASS,0
LOT_045_DIE_00244,LOT_045,125.33,3.617,503.3,8.868,2.664,0.718,8.911,2.691,0.7137,10.324,10.719,2.728,0.7109,100.39,43.4,1.303,PASS,0
LOT_046_DIE_00245,LOT_046,125.33,3.654,489.7,14.135,2.668,0.7018,14.658,2.671,0.6995,15.627,16.31,2.681,0.6897,101.29,42.95,1.236,PASS,0
LOT_047_DIE_00246,LOT_047,124.09,3.561,501.66,11.603,2.379,0.7142,12.051,2.397,0.7127,12.734,13.3,2.44,0.7057,99.95,43.71,1.267,PASS,0
LOT_048_DIE_00247,LOT_048,123.07,3.572,481.95,12.27,2.684,0.7029,12.474,2.694,0.7002,13.219,14.092,2.72,0.694,104.57,44.37,1.154,PASS,0
LOT_049_DIE_00248,LOT_049,124.6,3.667,479.31,9.14,2.2,0.682,9.533,2.224,0.6789,10.735,11.253,2.268,0.6773,100.57,45.15,1.176,PASS,0
LOT_050_DIE_00249,LOT_050,124.72,3.587,466.9,9.388,2.863,0.7054,20.071,3.093,0.6948,45.215,85.312,4.102,0.6732,118.76,39.05,1.165,THERMAL_VOLTAGE_STRESS_FAILURE,1
LOT_001_DIE_00250,LOT_001,125.06,3.63,476.72,8.781,2.35,0.7355,9.288,2.361,0.7327,9.467,10.538,2.434,0.7242,97.52,47.2,1.047,PASS,0
LOT_002_DIE_00251,LOT_002,125.23,3.521,493.64,15.732,2.742,0.7268,15.881,2.748,0.7224,16.728,17.235,2.781,0.7175,97.66,43.28,1.379,PASS,0
LOT_003_DIE_00252,LOT_003,124.4,3.552,482.94,11.588,2.486,0.7647,11.898,2.507,0.7624,12.677,13.78,2.539,0.7524,100.69,48.52,1.41,PASS,0
LOT_004_DIE_00253,LOT_004,124.75,3.653,506.78,11.396,2.687,0.7465,11.843,2.715,0.7437,12.513,13.284,2.765,0.7398,110.07,46.59,1.132,PASS,0
LOT_005_DIE_00254,LOT_005,124.05,3.615,525.32,7.602,2.506,0.7147,7.914,2.527,0.7123,9.033,9.472,2.572,0.71,96.66,46.89,1.33,PASS,0
LOT_006_DIE_00255,LOT_006,124.9,3.534,483.09,9.252,2.148,0.7614,9.545,2.159,0.7586,10.239,10.682,2.218,0.7526,101.94,42.93,1.394,PASS,0
LOT_007_DIE_00256,LOT_007,125.09,3.587,476.25,7.836,2.677,0.6905,8.166,2.71,0.6885,8.605,8.747,2.744,0.6814,95.39,48.88,1.33,PASS,0
LOT_008_DIE_00257,LOT_008,124.45,3.554,518.24,15.958,2.619,0.6882,16.489,2.63,0.6841,17.209,18.153,2.654,0.6806,96.44,50.29,1.217,PASS,0
LOT_009_DIE_00258,LOT_009,125.77,3.585,489.2,13.438,2.602,0.6768,13.971,2.635,0.674,14.36,15.022,2.646,0.6723,98.35,44.93,1.21,PASS,0
LOT_010_DIE_00259,LOT_010,122.94,3.521,476.96,11.289,2.409,0.7001,11.771,2.428,0.6971,12.243,12.788,2.422,0.6929,108.15,44.71,1.204,PASS,0
LOT_011_DIE_00260,LOT_011,124.93,3.636,486.75,6.618,2.632,0.6944,6.803,2.673,0.6916,7.832,8.308,2.665,0.6851,94.48,41.99,1.272,PASS,0
LOT_012_DIE_00261,LOT_012,124.54,3.616,500.32,14.963,2.474,0.6957,15.263,2.5,0.6934,15.986,17.119,2.556,0.6874,97.12,45.23,1.366,PASS,0
LOT_013_DIE_00262,LOT_013,126.72,3.567,517.3,15.072,2.304,0.7178,15.352,2.328,0.7135,15.639,16.426,2.336,0.7078,110.24,42.16,1.174,PASS,0
LOT_014_DIE_00263,LOT_014,125.39,3.619,509.63,8.741,2.659,0.6935,9.281,2.673,0.6885,9.794,10.198,2.706,0.6895,101.66,44.51,1.274,PASS,0
LOT_015_DIE_00264,LOT_015,124.46,3.606,506.54,8.222,2.389,0.6712,8.726,2.417,0.6669,9.393,10.118,2.382,0.6641,102.21,45.11,1.373,PASS,0
LOT_016_DIE_00265,LOT_016,122.23,3.625,510.62,12.034,2.723,0.724,12.129,2.749,0.7213,12.949,12.912,2.755,0.715,97.47,42.64,1.348,PASS,0
LOT_017_DIE_00266,LOT_017,124.74,3.547,528.41,9.317,2.662,0.6831,9.935,2.694,0.6809,10.383,10.463,2.696,0.6713,100.38,46.56,1.273,PASS,0
LOT_018_DIE_00267,LOT_018,124.88,3.607,481.87,12.738,2.53,0.7088,13.489,2.535,0.7049,14.383,14.847,2.577,0.7012,107.52,44.19,1.175,PASS,0
LOT_019_DIE_00268,LOT_019,125.32,3.585,520.69,9.236,2.748,0.6931,9.461,2.776,0.6889,10.215,10.983,2.827,0.6809,94.85,44.48,1.273,PASS,0
LOT_020_DIE_00269,LOT_020,123.89,3.612,516.35,10.272,2.42,0.7475,10.621,2.43,0.7438,11.603,12.117,2.446,0.7404,101.59,43.39,1.099,PASS,0
LOT_021_DIE_00270,LOT_021,125.22,3.558,503.37,11.799,2.343,0.7387,11.978,2.363,0.7337,12.939,13.621,2.43,0.7282,97.99,45.53,1.278,PASS,0
LOT_022_DIE_00271,LOT_022,123.51,3.631,521.79,7.535,2.66,0.6765,8.017,2.685,0.6768,8.758,10.138,2.669,0.6686,103.97,46.02,1.176,PASS,0
LOT_023_DIE_00272,LOT_023,124.27,3.56,513.68,10.702,2.338,0.683,10.938,2.375,0.6798,11.602,12.215,2.382,0.6776,100.54,45.4,1.378,PASS,0
LOT_024_DIE_00273,LOT_024,124.63,3.623,488.96,9.804,2.576,0.7225,10.343,2.595,0.7185,11.178,12.082,2.621,0.7156,101.7,45.85,1.164,PASS,0
LOT_025_DIE_00274,LOT_025,126.23,3.668,496.16,10.886,2.503,0.7165,11.306,2.513,0.7127,12.215,13.223,2.535,0.7075,100.86,38.58,1.199,PASS,0
LOT_026_DIE_00275,LOT_026,125.82,3.62,493.81,11.968,2.538,0.7232,12.193,2.537,0.7204,13.378,14.093,2.575,0.7131,103.66,43.81,1.119,PASS,0
LOT_027_DIE_00276,LOT_027,124.37,3.59,515.04,8.764,2.04,0.732,9.262,2.067,0.7294,9.925,10.655,2.059,0.7245,105.84,45.0,1.117,PASS,0
LOT_028_DIE_00277,LOT_028,125.25,3.538,516.9,13.086,2.543,0.6856,13.486,2.55,0.6836,13.876,14.314,2.583,0.6761,94.83,47.65,1.137,PASS,0
LOT_029_DIE_00278,LOT_029,124.46,3.692,478.18,11.265,2.708,0.7157,11.802,2.727,0.7108,12.224,12.947,2.766,0.7054,103.82,42.81,1.178,PASS,0
LOT_030_DIE_00279,LOT_030,124.35,3.622,497.89,8.612,2.534,0.6933,9.022,2.559,0.689,9.936,10.585,2.583,0.6828,95.73,48.21,1.167,PASS,0
LOT_031_DIE_00280,LOT_031,126.77,3.563,494.45,11.576,2.513,0.7469,12.055,2.535,0.745,13.034,13.286,2.577,0.7404,100.84,47.37,1.291,PASS,0
LOT_032_DIE_00281,LOT_032,125.62,3.613,483.14,9.505,2.471,0.7286,9.868,2.48,0.7267,10.62,11.146,2.536,0.7195,103.75,45.05,1.102,PASS,0
LOT_033_DIE_00282,LOT_033,125.24,3.659,505.8,8.509,2.757,0.6883,8.759,2.792,0.6845,9.936,10.737,2.787,0.6798,97.2,45.74,1.255,PASS,0
LOT_034_DIE_00283,LOT_034,124.41,3.576,504.59,14.57,2.467,0.6736,14.722,2.493,0.6722,15.371,15.895,2.507,0.6653,108.43,43.41,1.36,PASS,0
LOT_035_DIE_00284,LOT_035,124.8,3.595,522.22,15.734,2.447,0.7093,16.571,2.473,0.7047,17.479,17.752,2.502,0.702,113.54,47.02,1.27,PASS,0
LOT_036_DIE_00285,LOT_036,125.11,3.588,493.29,13.855,2.382,0.6998,14.27,2.407,0.6964,14.843,15.477,2.455,0.692,106.71,46.76,1.308,PASS,0
LOT_037_DIE_00286,LOT_037,124.87,3.636,486.93,8.877,2.344,0.7399,9.326,2.385,0.7369,9.813,10.082,2.397,0.7308,109.85,43.67,1.17,PASS,0
LOT_038_DIE_00287,LOT_038,123.16,3.602,491.59,8.139,2.591,0.7453,8.281,2.583,0.7436,9.42,9.746,2.671,0.7349,102.29,49.35,1.229,PASS,0
LOT_039_DIE_00288,LOT_039,123.44,3.561,492.05,15.308,2.554,0.7316,15.841,2.56,0.7291,16.549,17.064,2.622,0.7227,103.37,43.75,1.16,PASS,0
LOT_040_DIE_00289,LOT_040,125.05,3.669,509.01,10.845,2.644,0.6801,11.489,2.652,0.6776,12.42,12.65,2.709,0.6753,92.66,44.14,1.141,PASS,0
LOT_041_DIE_00290,LOT_041,122.84,3.601,509.4,8.535,2.928,0.6763,9.309,2.947,0.6726,10.093,10.66,2.971,0.6687,91.48,42.77,1.306,PASS,0
LOT_042_DIE_00291,LOT_042,125.91,3.596,487.97,12.502,2.41,0.7408,13.096,2.449,0.7385,14.267,14.917,2.434,0.738,99.75,44.69,1.332,PASS,0
LOT_043_DIE_00292,LOT_043,123.28,3.569,502.33,8.59,2.429,0.7247,8.968,2.446,0.7225,9.577,10.108,2.456,0.7155,101.15,43.74,1.296,PASS,0
LOT_044_DIE_00293,LOT_044,125.6,3.632,484.29,12.549,2.584,0.727,13.099,2.602,0.7244,14.056,14.718,2.628,0.7191,90.71,43.71,1.088,PASS,0
LOT_045_DIE_00294,LOT_045,124.76,3.64,478.62,10.261,2.38,0.7293,10.907,2.405,0.7262,11.251,11.892,2.451,0.7234,101.36,43.4,1.263,PASS,0
LOT_046_DIE_00295,LOT_046,124.5,3.621,456.96,10.661,2.381,0.7002,11.282,2.392,0.6965,11.644,12.403,2.407,0.6876,101.75,45.68,1.283,PASS,0
